,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
49,0.16344904899597168,0.0010844866434733074,0.6537001897533207,0.6470667698737874,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",118,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6353276353276354,0.6145092460881935,0.027483036375779216,0.0005120175895419684,0.013004934252023814,0.023024873144215054
50,0.20670859018961588,0.000835259755452474,0.6850094876660342,0.6826428317656387,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",39,0.7244318181818182,0.6937321937321937,0.6524216524216524,0.6813655761024182,0.6780626780626781,0.6728307254623044,0.058110354491194095,0.00047181992012995503,0.029811859848568715,0.008580651897582132
51,0.20992461840311685,0.0008446375528971354,0.7239089184060721,0.7310421082350906,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",5,0.7329545454545454,0.7678062678062678,0.7749287749287749,0.7624466571834992,0.6638176638176638,0.662873399715505,0.008406091618623202,0.0002431405351428706,0.04578961908470467,0.04825219146959788
52,0.2388152281443278,0.0005015532175699869,0.6954459203036053,0.7058624076167935,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",27,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.7606837606837606,0.7908961593172119,0.046138505247539756,4.899036091938795e-07,0.046103729941478745,0.06012917819084706
53,0.2307722568511963,0.000835418701171875,0.6707779886148008,0.6921300517791745,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",59,0.71875,0.7022792022792023,0.6296296296296297,0.7112375533428165,0.6638176638176638,0.662873399715505,0.029722987338926386,0.00023602267277963394,0.036722662669122094,0.021008359937981932
54,0.04779386520385742,0.0006690025329589844,0.642314990512334,0.6622391622391622,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",127,0.6619318181818182,0.6623931623931624,0.6011396011396012,0.6614509246088194,0.6638176638176638,0.662873399715505,0.006865468669059457,0.00023703395596237831,0.029104871060280136,0.0005908445327715738
55,0.07118066151936848,0.0005013942718505859,0.6413662239089184,0.6403968070634737,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",133,0.6022727272727273,0.5968660968660968,0.6581196581196581,0.6614509246088194,0.6638176638176638,0.662873399715505,0.00415662420416204,3.371747880871523e-07,0.027780098717760764,0.030786337950171935
56,0.11848195393880208,0.0005067984263102213,0.5891840607210627,0.5749946978017153,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",169,0.6619318181818182,0.6638176638176638,0.5698005698005698,0.5704125177809388,0.5356125356125356,0.4907539118065434,0.010244438061997442,7.474674896257717e-06,0.053369239232506895,0.07072723589183426
57,0.13663252194722494,0.0005017916361490885,0.6622390891840607,0.6608173625717485,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",100,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6609686609686609,0.6557610241820768,0.015849086093481724,7.867411722033553e-07,0.0011827348001408786,0.0035960929823729004
58,0.1805101235707601,0.0008383591969807943,0.6688804554079696,0.6655413848396304,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",68,0.6392045454545454,0.6267806267806267,0.6638176638176638,0.662873399715505,0.7037037037037037,0.7069701280227596,0.032366094620018916,0.00023795092600441186,0.02657973127753861,0.032791539923506925
59,0.15201377868652344,0.0005012353261311849,0.6631878557874763,0.6631881544162246,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",80,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.01184488143705505,2.9736021254650284e-07,0.0008894169833441252,0.0004451303665783735
60,0.2284557819366455,0.0008358160654703776,0.6698292220113852,0.668403896474072,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",62,0.6619318181818182,0.6638176638176638,0.6837606837606838,0.6785206258890469,0.6638176638176638,0.662873399715505,0.05238526667720923,0.000236472639187819,0.009874096812416083,0.007163987214557834
61,0.17847537994384766,0.0005012353261311849,0.6631878557874763,0.6631881544162246,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",80,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.006835990903934389,4.052336624139774e-07,0.0008894169833441252,0.0004451303665783735
62,0.2817258834838867,0.0006686051686604818,0.7258064516129032,0.7144337319775916,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",1,0.7755681818181818,0.7407407407407407,0.7094017094017094,0.7539118065433855,0.6923076923076923,0.6486486486486487,0.04680455864977322,0.00023647199817219763,0.03592070415498664,0.04682682375904773
